GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AE7001
"G0501210","1890","Arkansas","050","Randolph","1210","Randolph",6
"G0501230","1890","Arkansas","050","St Francis","1230","St Francis",11
"G0501250","1890","Arkansas","050","Saline","1250","Saline",6
"G0501270","1890","Arkansas","050","Scott","1270","Scott",7
"G0501290","1890","Arkansas","050","Searcy","1290","Searcy",5
"G0501310","1890","Arkansas","050","Sebastian","1310","Sebastian",14
"G0501330","1890","Arkansas","050","Sevier","1330","Sevier",5
"G0501350","1890","Arkansas","050","Sharp","1350","Sharp",4
"G0501370","1890","Arkansas","050","Stone","1370","Stone",6
"G0501390","1890","Arkansas","050","Union","1390","Union",3
"G0501410","1890","Arkansas","050","Van Buren","1410","Van Buren",4
"G0501430","1890","Arkansas","050","Washington","1430","Washington",14
"G0501450","1890","Arkansas","050","White","1450","White",8
"G0501470","1890","Arkansas","050","Woodruff","1470","Woodruff",15
"G0501490","1890","Arkansas","050","Yell","1490","Yell",8
"G0600010","1890","California","060","Alameda","0010","Alameda",95
"G0600030","1890","California","060","Alpine","0030","Alpine",16
"G0600050","1890","California","060","Amador","0050","Amador",15
"G0600070","1890","California","060","Butte","0070","Butte",37
"G0600090","1890","California","060","Calaveras","0090","Calaveras",9
"G0600110","1890","California","060","Colusa","0110","Colusa",30
"G0600130","1890","California","060","Contra Costa","0130","Contra Costa",49
"G0600150","1890","California","060","Del Norte","0150","Del Norte",27
"G0600170","1890","California","060","El Dorado","0170","El Dorado",15
"G0600190","1890","California","060","Fresno","0190","Fresno",34
"G0600230","1890","California","060","Humboldt","0230","Humboldt",22
"G0600270","1890","California","060","Inyo","0270","Inyo",18
"G0600290","1890","California","060","Kern","0290","Kern",14
"G0600330","1890","California","060","Lake","0330","Lake",24
"G0600350","1890","California","060","Lassen","0350","Lassen",12
"G0600370","1890","California","060","Los Angeles","0370","Los Angeles",67
"G0600410","1890","California","060","Marin","0410","Marin",35
"G0600430","1890","California","060","Mariposa","0430","Mariposa",7
"G0600450","1890","California","060","Mendocino","0450","Mendocino",13
"G0600470","1890","California","060","Merced","0470","Merced",24
"G0600490","1890","California","060","Modoc","0490","Modoc",13
"G0600510","1890","California","060","Mono","0510","Mono",10
"G0600530","1890","California","060","Monterey","0530","Monterey",19
"G0600550","1890","California","060","Napa","0550","Napa",59
"G0600570","1890","California","060","Nevada","0570","Nevada",17
"G0600590","1890","California","060","Orange","0590","Orange",33
"G0600610","1890","California","060","Placer","0610","Placer",31
"G0600630","1890","California","060","Plumas","0630","Plumas",10
"G0600670","1890","California","060","Sacramento","0670","Sacramento",45
"G0600690","1890","California","060","San Benito","0690","San Benito",15
"G0600710","1890","California","060","San Bernardino","0710","San Bernardino",99
"G0600730","1890","California","060","San Diego","0730","San Diego",21
"G0600750","1890","California","060","San Francisco","0750","San Francisco",520
"G0600770","1890","California","060","San Joaquin","0770","San Joaquin",46
"G0600790","1890","California","060","San Luis Obispo","0790","San Luis Obispo",15
"G0600810","1890","California","060","San Mateo","0810","San Mateo",68
"G0600830","1890","California","060","Santa Barbara","0830","Santa Barbara",29
"G0600850","1890","California","060","Santa Clara","0850","Santa Clara",87
"G0600870","1890","California","060","Santa Cruz","0870","Santa Cruz",74
"G0600890","1890","California","060","Shasta","0890","Shasta",16
"G0600910","1890","California","060","Sierra","0910","Sierra",14
"G0600930","1890","California","060","Siskiyou","0930","Siskiyou",20
"G0600950","1890","California","060","Solano","0950","Solano",60
"G0600970","1890","California","060","Sonoma","0970","Sonoma",47
"G0600990","1890","California","060","Stanislaus","0990","Stanislaus",24
"G0601010","1890","California","060","Sutter","1010","Sutter",41
"G0601030","1890","California","060","Tehama","1030","Tehama",13
"G0601050","1890","California","060","Trinity","1050","Trinity",23
"G0601070","1890","California","060","Tulare","1070","Tulare",30
"G0601090","1890","California","060","Tuolumne","1090","Tuolumne",12
"G0601110","1890","California","060","Ventura","1110","Ventura",40
"G0601130","1890","California","060","Yolo","1130","Yolo",50
"G0601150","1890","California","060","Yuba","1150","Yuba",23
"G0800050","1890","Colorado","080","Arapahoe","0050","Arapahoe",40
"G0800070","1890","Colorado","080","Archuleta","0070","Archuleta",10
"G0800090","1890","Colorado","080","Baca","0090","Baca",2
"G0800110","1890","Colorado","080","Bent","0110","Bent",13
"G0800130","1890","Colorado","080","Boulder","0130","Boulder",34
"G0800150","1890","Colorado","080","Chaffee","0150","Chaffee",26
"G0800170","1890","Colorado","080","Cheyenne","0170","Cheyenne",8
"G0800190","1890","Colorado","080","Clear Creek","0190","Clear Creek",9
"G0800210","1890","Colorado","080","Conejos","0210","Conejos",18
"G0800230","1890","Colorado","080","Costilla","0230","Costilla",11
"G0800270","1890","Colorado","080","Custer","0270","Custer",14
"G0800290","1890","Colorado","080","Delta","0290","Delta",20
"G0800330","1890","Colorado","080","Dolores","0330","Dolores",4
"G0800350","1890","Colorado","080","Douglas","0350","Douglas",11
"G0800370","1890","Colorado","080","Eagle","0370","Eagle",19
"G0800390","1890","Colorado","080","Elbert","0390","Elbert",12
"G0800410","1890","Colorado","080","El Paso","0410","El Paso",13
"G0800430","1890","Colorado","080","Fremont","0430","Fremont",30
"G0800450","1890","Colorado","080","Garfield","0450","Garfield",14
"G0800470","1890","Colorado","080","Gilpin","0470","Gilpin",32
"G0800490","1890","Colorado","080","Grand","0490","Grand",13
"G0800510","1890","Colorado","080","Gunnison","0510","Gunnison",14
"G0800530","1890","Colorado","080","Hinsdale","0530","Hinsdale",8
"G0800550","1890","Colorado","080","Huerfano","0550","Huerfano",9
"G0800590","1890","Colorado","080","Jefferson","0590","Jefferson",53
"G0800610","1890","Colorado","080","Kiowa","0610","Kiowa",5
"G0800630","1890","Colorado","080","Kit Carson","0630","Kit Carson",4
"G0800650","1890","Colorado","080","Lake","0650","Lake",28
"G0800670","1890","Colorado","080","La Plata","0670","La Plata",20
"G0800690","1890","Colorado","080","Larimer","0690","Larimer",16
"G0800710","1890","Colorado","080","Las Animas","0710","Las Animas",11
"G0800730","1890","Colorado","080","Lincoln","0730","Lincoln",11
"G0800750","1890","Colorado","080","Logan","0750","Logan",11
"G0800770","1890","Colorado","080","Mesa","0770","Mesa",29
"G0800830","1890","Colorado","080","Montezuma","0830","Montezuma",26
"G0800850","1890","Colorado","080","Montrose","0850","Montrose",21
"G0800870","1890","Colorado","080","Morgan","0870","Morgan",16
"G0800890","1890","Colorado","080","Otero","0890","Otero",22
"G0800910","1890","Colorado","080","Ouray","0910","Ouray",29
"G0800930","1890","Colorado","080","Park","0930","Park",11
"G0800950","1890","Colorado","080","Phillips","0950","Phillips",6
"G0800970","1890","Colorado","080","Pitkin","0970","Pitkin",16
"G0800990","1890","Colorado","080","Prowers","0990","Prowers",12
"G0801010","1890","Colorado","080","Pueblo","1010","Pueblo",20
"G0801030","1890","Colorado","080","Rio Blanco","1030","Rio Blanco",14
"G0801050","1890","Colorado","080","Rio Grande","1050","Rio Grande",19
"G0801070","1890","Colorado","080","Routt","1070","Routt",12
"G0801090","1890","Colorado","080","Saguache","1090","Saguache",9
"G0801130","1890","Colorado","080","San Miguel","1130","San Miguel",11
"G0801150","1890","Colorado","080","Sedgwick","1150","Sedgwick",9
"G0801170","1890","Colorado","080","Summit","1170","Summit",15
"G0801210","1890","Colorado","080","Washington","1210","Washington",7
"G0801230","1890","Colorado","080","Weld","1230","Weld",21
"G0801250","1890","Colorado","080","Yuma","1250","Yuma",6
"G0900010","1890","Connecticut","090","Fairfield","0010","Fairfield",83
"G0900030","1890","Connecticut","090","Hartford","0030","Hartford",57
"G0900050","1890","Connecticut","090","Litchfield","0050","Litchfield",30
"G0900070","1890","Connecticut","090","Middlesex","0070","Middlesex",37
"G0900090","1890","Connecticut","090","New Haven","0090","New Haven",51
"G0900110","1890","Connecticut","090","New London","0110","New London",26
"G0900130","1890","Connecticut","090","Tolland","0130","Tolland",26
"G0900150","1890","Connecticut","090","Windham","0150","Windham",25
"G1000010","1890","Delaware","100","Kent","0010","Kent",36
"G1000030","1890","Delaware","100","New Castle","0030","New Castle",75
"G1000050","1890","Delaware","100","Sussex","0050","Sussex",19
"G1200010","1890","Florida","120","Alachua","0010","Alachua",14
"G1200030","1890","Florida","120","Baker","0030","Baker",7
"G1200070","1890","Florida","120","Bradford","0070","Bradford",9
"G1200090","1890","Florida","120","Brevard","0090","Brevard",95
"G1200130","1890","Florida","120","Calhoun","0130","Calhoun",4
"G1200170","1890","Florida","120","Citrus","0170","Citrus",28
"G1200190","1890","Florida","120","Clay","0190","Clay",12
"G1200230","1890","Florida","120","Columbia","0230","Columbia",7
"G1200250","1890","Florida","120","Dade","0250","Dade",35
"G1200270","1890","Florida","120","De Soto","0270","De Soto",25
"G1200310","1890","Florida","120","Duval","0310","Duval",18
"G1200330","1890","Florida","120","Escambia","0330","Escambia",8
"G1200370","1890","Florida","120","Franklin","0370","Franklin",5
"G1200390","1890","Florida","120","Gadsden","0390","Gadsden",4
"G1200470","1890","Florida","120","Hamilton","0470","Hamilton",4
"G1200530","1890","Florida","120","Hernando","0530","Hernando",15
"G1200570","1890","Florida","120","Hillsborough","0570","Hillsborough",38
"G1200590","1890","Florida","120","Holmes","0590","Holmes",3
"G1200630","1890","Florida","120","Jackson","0630","Jackson",4
"G1200650","1890","Florida","120","Jefferson","0650","Jefferson",7
"G1200670","1890","Florida","120","Lafayette","0670","Lafayette",5
"G1200690","1890","Florida","120","Lake","0690","Lake",50
"G1200710","1890","Florida","120","Lee","0710","Lee",25
"G1200730","1890","Florida","120","Leon","0730","Leon",7
"G1200750","1890","Florida","120","Levy","0750","Levy",9
"G1200770","1890","Florida","120","Liberty","0770","Liberty",2
"G1200790","1890","Florida","120","Madison","0790","Madison",6
"G1200810","1890","Florida","120","Manatee","0810","Manatee",36
"G1200830","1890","Florida","120","Marion","0830","Marion",40
"G1200870","1890","Florida","120","Monroe","0870","Monroe",25
"G1200890","1890","Florida","120","Nassau","0890","Nassau",3
"G1200950","1890","Florida","120","Orange","0950","Orange",99
"G1200970","1890","Florida","120","Osceola","0970","Osceola",33
"G1201010","1890","Florida","120","Pasco","1010","Pasco",34
"G1201050","1890","Florida","120","Polk","1050","Polk",25
"G1201070","1890","Florida","120","Putnam","1070","Putnam",54
"G1201090","1890","Florida","120","St Johns","1090","St Johns",32
"G1201130","1890","Florida","120","Santa Rosa","1130","Santa Rosa",5
"G1201190","1890","Florida","120","Sumter","1190","Sumter",43
"G1201210","1890","Florida","120","Suwannee","1210","Suwannee",5
"G1201230","1890","Florida","120","Taylor","1230","Taylor",3
"G1201270","1890","Florida","120","Volusia","1270","Volusia",97
"G1201290","1890","Florida","120","Wakulla","1290","Wakulla",2
"G1201310","1890","Florida","120","Walton","1310","Walton",6
"G1201330","1890","Florida","120","Washington","1330","Washington",5
"G1300010","1890","Georgia","130","Appling","0010","Appling",2
"G1300070","1890","Georgia","130","Baker","0070","Baker",4
"G1300090","1890","Georgia","130","Baldwin","0090","Baldwin",6
"G1300110","1890","Georgia","130","Banks","0110","Banks",7
"G1300150","1890","Georgia","130","Bartow","0150","Bartow",11
"G1300190","1890","Georgia","130","Berrien","0190","Berrien",3
"G1300210","1890","Georgia","130","Bibb","0210","Bibb",12
"G1300270","1890","Georgia","130","Brooks","0270","Brooks",5
"G1300290","1890","Georgia","130","Bryan","0290","Bryan",2
"G1300310","1890","Georgia","130","Bulloch","0310","Bulloch",4
"G1300330","1890","Georgia","130","Burke","0330","Burke",6
"G1300350","1890","Georgia","130","Butts","0350","Butts",9
"G1300370","1890","Georgia","130","Calhoun","0370","Calhoun",4
"G1300390","1890","Georgia","130","Camden","0390","Camden",3
"G1300395","1890","Georgia","130","Campbell","0395","Campbell",8
"G1300450","1890","Georgia","130","Carroll","0450","Carroll",8
"G1300470","1890","Georgia","130","Catoosa","0470","Catoosa",8
"G1300490","1890","Georgia","130","Charlton","0490","Charlton",1
"G1300510","1890","Georgia","130","Chatham","0510","Chatham",36
"G1300530","1890","Georgia","130","Chattahoochee","0530","Chattahoochee",3
"G1300550","1890","Georgia","130","Chattooga","0550","Chattooga",8
"G1300570","1890","Georgia","130","Cherokee","0570","Cherokee",6
"G1300590","1890","Georgia","130","Clarke","0590","Clarke",13
"G1300610","1890","Georgia","130","Clay","0610","Clay",5
"G1300630","1890","Georgia","130","Clayton","0630","Clayton",12
"G1300650","1890","Georgia","130","Clinch","0650","Clinch",1
"G1300670","1890","Georgia","130","Cobb","0670","Cobb",12
"G1300690","1890","Georgia","130","Coffee","0690","Coffee",1
"G1300710","1890","Georgia","130","Colquitt","0710","Colquitt",2
"G1300730","1890","Georgia","130","Columbia","0730","Columbia",7
"G1300770","1890","Georgia","130","Coweta","0770","Coweta",10
"G1300790","1890","Georgia","130","Crawford","0790","Crawford",5
"G1300830","1890","Georgia","130","Dade","0830","Dade",11
"G1300850","1890","Georgia","130","Dawson","0850","Dawson",4
"G1300870","1890","Georgia","130","Decatur","0870","Decatur",3
"G1300890","1890","Georgia","130","DeKalb","0890","De Kalb",20
"G1300910","1890","Georgia","130","Dodge","0910","Dodge",4
"G1300930","1890","Georgia","130","Dooly","0930","Dooly",5
"G1300950","1890","Georgia","130","Dougherty","0950","Dougherty",6
"G1300970","1890","Georgia","130","Douglas","0970","Douglas",9
"G1300990","1890","Georgia","130","Early","0990","Early",4
"G1301010","1890","Georgia","130","Echols","1010","Echols",1
"G1301030","1890","Georgia","130","Effingham","1030","Effingham",2
"G1301050","1890","Georgia","130","Elbert","1050","Elbert",8
"G1301070","1890","Georgia","130","Emanuel","1070","Emanuel",3
"G1301110","1890","Georgia","130","Fannin","1110","Fannin",3
"G1301130","1890","Georgia","130","Fayette","1130","Fayette",10
"G1301150","1890","Georgia","130","Floyd","1150","Floyd",12
"G1301170","1890","Georgia","130","Forsyth","1170","Forsyth",6
"G1301190","1890","Georgia","130","Franklin","1190","Franklin",8
"G1301210","1890","Georgia","130","Fulton","1210","Fulton",68
"G1301230","1890","Georgia","130","Gilmer","1230","Gilmer",2
"G1301250","1890","Georgia","130","Glascock","1250","Glascock",4
"G1301270","1890","Georgia","130","Glynn","1270","Glynn",6
"G1301290","1890","Georgia","130","Gordon","1290","Gordon",9
"G1301330","1890","Georgia","130","Greene","1330","Greene",8
"G1301350","1890","Georgia","130","Gwinnett","1350","Gwinnett",6
"G1301370","1890","Georgia","130","Habersham","1370","Habersham",4
"G1301390","1890","Georgia","130","Hall","1390","Hall",6
"G1301410","1890","Georgia","130","Hancock","1410","Hancock",6
"G1301430","1890","Georgia","130","Haralson","1430","Haralson",6
"G1301450","1890","Georgia","130","Harris","1450","Harris",6
"G1301470","1890","Georgia","130","Hart","1470","Hart",8
"G1301490","1890","Georgia","130","Heard","1490","Heard",6
"G1301510","1890","Georgia","130","Henry","1510","Henry",8
"G1301530","1890","Georgia","130","Houston","1530","Houston",8
"G1301550","1890","Georgia","130","Irwin","1550","Irwin",2
"G1301570","1890","Georgia","130","Jackson","1570","Jackson",9
"G1301590","1890","Georgia","130","Jasper","1590","Jasper",6
"G1301630","1890","Georgia","130","Jefferson","1630","Jefferson",6
"G1301670","1890","Georgia","130","Johnson","1670","Johnson",5
"G1301690","1890","Georgia","130","Jones","1690","Jones",6
"G1301750","1890","Georgia","130","Laurens","1750","Laurens",4
"G1301770","1890","Georgia","130","Lee","1770","Lee",4
"G1301790","1890","Georgia","130","Liberty","1790","Liberty",2
"G1301810","1890","Georgia","130","Lincoln","1810","Lincoln",5
"G1301850","1890","Georgia","130","Lowndes","1850","Lowndes",4
"G1301870","1890","Georgia","130","Lumpkin","1870","Lumpkin",3
"G1301890","1890","Georgia","130","McDuffie","1890","Mcduffie",5
"G1301910","1890","Georgia","130","McIntosh","1910","Mcintosh",9
"G1301930","1890","Georgia","130","Macon","1930","Macon",6
"G1301950","1890","Georgia","130","Madison","1950","Madison",7
"G1301970","1890","Georgia","130","Marion","1970","Marion",5
"G1301990","1890","Georgia","130","Meriwether","1990","Meriwether",9
"G1302010","1890","Georgia","130","Miller","2010","Miller",3
"G1302015","1890","Georgia","130","Milton","2015","Milton",9
"G1302050","1890","Georgia","130","Mitchell","2050","Mitchell",5
"G1302070","1890","Georgia","130","Monroe","2070","Monroe",7
"G1302090","1890","Georgia","130","Montgomery","2090","Montgomery",2
"G1302110","1890","Georgia","130","Morgan","2110","Morgan",9
"G1302130","1890","Georgia","130","Murray","2130","Murray",6
"G1302150","1890","Georgia","130","Muscogee","2150","Muscogee",12
"G1302170","1890","Georgia","130","Newton","2170","Newton",9
"G1302190","1890","Georgia","130","Oconee","2190","Oconee",7
"G1302210","1890","Georgia","130","Oglethorpe","2210","Oglethorpe",7
"G1302230","1890","Georgia","130","Paulding","2230","Paulding",6
"G1302270","1890","Georgia","130","Pickens","2270","Pickens",4
"G1302290","1890","Georgia","130","Pierce","2290","Pierce",3
"G1302310","1890","Georgia","130","Pike","2310","Pike",11
"G1302330","1890","Georgia","130","Polk","2330","Polk",10
"G1302350","1890","Georgia","130","Pulaski","2350","Pulaski",6
"G1302370","1890","Georgia","130","Putnam","2370","Putnam",6
"G1302390","1890","Georgia","130","Quitman","2390","Quitman",5
"G1302410","1890","Georgia","130","Rabun","2410","Rabun",2
"G1302430","1890","Georgia","130","Randolph","2430","Randolph",5
"G1302450","1890","Georgia","130","Richmond","2450","Richmond",12
"G1302470","1890","Georgia","130","Rockdale","2470","Rockdale",9
"G1302490","1890","Georgia","130","Schley","2490","Schley",6
"G1302510","1890","Georgia","130","Screven","2510","Screven",6
"G1302550","1890","Georgia","130","Spalding","2550","Spalding",13
"G1302590","1890","Georgia","130","Stewart","2590","Stewart",6
"G1302610","1890","Georgia","130","Sumter","2610","Sumter",8
"G1302630","1890","Georgia","130","Talbot","2630","Talbot",7
"G1302650","1890","Georgia","130","Taliaferro","2650","Taliaferro",6
"G1302670","1890","Georgia","130","Tattnall","2670","Tattnall",3
"G1302690","1890","Georgia","130","Taylor","2690","Taylor",4
"G1302710","1890","Georgia","130","Telfair","2710","Telfair",4
"G1302730","1890","Georgia","130","Terrell","2730","Terrell",6
"G1302750","1890","Georgia","130","Thomas","2750","Thomas",6
"G1302810","1890","Georgia","130","Towns","2810","Towns",3
"G1302850","1890","Georgia","130","Troup","2850","Troup",10
"G1302890","1890","Georgia","130","Twiggs","2890","Twiggs",7
"G1302910","1890","Georgia","130","Union","2910","Union",3
"G1302930","1890","Georgia","130","Upson","2930","Upson",6
"G1302950","1890","Georgia","130","Walker","2950","Walker",7
"G1302970","1890","Georgia","130","Walton","2970","Walton",8
"G1302990","1890","Georgia","130","Ware","2990","Ware",2
"G1303010","1890","Georgia","130","Warren","3010","Warren",7
"G1303030","1890","Georgia","130","Washington","3030","Washington",8
"G1303050","1890","Georgia","130","Wayne","3050","Wayne",2
"G1303070","1890","Georgia","130","Webster","3070","Webster",5
"G1303110","1890","Georgia","130","White","3110","White",5
"G1303130","1890","Georgia","130","Whitfield","3130","Whitfield",7
"G1303150","1890","Georgia","130","Wilcox","3150","Wilcox",3
"G1303170","1890","Georgia","130","Wilkes","3170","Wilkes",7
"G1303190","1890","Georgia","130","Wilkinson","3190","Wilkinson",4
"G1303210","1890","Georgia","130","Worth","3210","Worth",3
"G1700010","1890","Illinois","170","Adams","0010","Adams",43
"G1700030","1890","Illinois","170","Alexander","0030","Alexander",17
"G1700050","1890","Illinois","170","Bond","0050","Bond",22
"G1700070","1890","Illinois","170","Boone","0070","Boone",53
"G1700090","1890","Illinois","170","Brown","0090","Brown",32
"G1700110","1890","Illinois","170","Bureau","0110","Bureau",49
"G1700130","1890","Illinois","170","Calhoun","0130","Calhoun",19
"G1700150","1890","Illinois","170","Carroll","0150","Carroll",50
"G1700170","1890","Illinois","170","Cass","0170","Cass",44
"G1700190","1890","Illinois","170","Champaign","0190","Champaign",49
