GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AE7001
"G0501150","1860","Arkansas","050","Pope","1150","Pope",9
"G0501170","1860","Arkansas","050","Prairie","1170","Prairie",10
"G0501190","1860","Arkansas","050","Pulaski","1190","Pulaski",18
"G0501210","1860","Arkansas","050","Randolph","1210","Randolph",4
"G0501230","1860","Arkansas","050","St Francis","1230","St Francis",11
"G0501250","1860","Arkansas","050","Saline","1250","Saline",5
"G0501270","1860","Arkansas","050","Scott","1270","Scott",6
"G0501290","1860","Arkansas","050","Searcy","1290","Searcy",7
"G0501310","1860","Arkansas","050","Sebastian","1310","Sebastian",7
"G0501330","1860","Arkansas","050","Sevier","1330","Sevier",8
"G0501390","1860","Arkansas","050","Union","1390","Union",5
"G0501410","1860","Arkansas","050","Van Buren","1410","Van Buren",5
"G0501430","1860","Arkansas","050","Washington","1430","Washington",9
"G0501450","1860","Arkansas","050","White","1450","White",7
"G0501490","1860","Arkansas","050","Yell","1490","Yell",7
"G0600010","1860","California","060","Alameda","0010","Alameda",18
"G0600050","1860","California","060","Amador","0050","Amador",11
"G0600070","1860","California","060","Butte","0070","Butte",7
"G0600090","1860","California","060","Calaveras","0090","Calaveras",6
"G0600110","1860","California","060","Colusa","0110","Colusa",5
"G0600130","1860","California","060","Contra Costa","0130","Contra Costa",9
"G0600150","1860","California","060","Del Norte","0150","Del Norte",13
"G0600170","1860","California","060","El Dorado","0170","El Dorado",9
"G0600190","1860","California","060","Fresno","0190","Fresno",8
"G0600230","1860","California","060","Humboldt","0230","Humboldt",11
"G0600370","1860","California","060","Los Angeles","0370","Los Angeles",2
"G0600410","1860","California","060","Marin","0410","Marin",5
"G0600430","1860","California","060","Mariposa","0430","Mariposa",5
"G0600450","1860","California","060","Mendocino","0450","Mendocino",5
"G0600470","1860","California","060","Merced","0470","Merced",5
"G0600530","1860","California","060","Monterey","0530","Monterey",1
"G0600550","1860","California","060","Napa","0550","Napa",13
"G0600570","1860","California","060","Nevada","0570","Nevada",5
"G0600610","1860","California","060","Placer","0610","Placer",6
"G0600630","1860","California","060","Plumas","0630","Plumas",7
"G0600670","1860","California","060","Sacramento","0670","Sacramento",10
"G0600710","1860","California","060","San Bernardino","0710","San Bernardino",2
"G0600730","1860","California","060","San Diego","0730","San Diego",1
"G0600750","1860","California","060","San Francisco","0750","San Francisco",56
"G0600770","1860","California","060","San Joaquin","0770","San Joaquin",6
"G0600790","1860","California","060","San Luis Obispo","0790","San Luis Obispo",2
"G0600810","1860","California","060","San Mateo","0810","San Mateo",11
"G0600830","1860","California","060","Santa Barbara","0830","Santa Barbara",1
"G0600850","1860","California","060","Santa Clara","0850","Santa Clara",18
"G0600870","1860","California","060","Santa Cruz","0870","Santa Cruz",7
"G0600890","1860","California","060","Shasta","0890","Shasta",5
"G0600910","1860","California","060","Sierra","0910","Sierra",13
"G0600930","1860","California","060","Siskiyou","0930","Siskiyou",11
"G0600950","1860","California","060","Solano","0950","Solano",11
"G0600970","1860","California","060","Sonoma","0970","Sonoma",11
"G0600990","1860","California","060","Stanislaus","0990","Stanislaus",7
"G0601010","1860","California","060","Sutter","1010","Sutter",7
"G0601030","1860","California","060","Tehama","1030","Tehama",6
"G0601050","1860","California","060","Trinity","1050","Trinity",10
"G0601070","1860","California","060","Tulare","1070","Tulare",4
"G0601090","1860","California","060","Tuolumne","1090","Tuolumne",8
"G0601130","1860","California","060","Yolo","1130","Yolo",7
"G0601150","1860","California","060","Yuba","1150","Yuba",15
"G0900010","1860","Connecticut","090","Fairfield","0010","Fairfield",53
"G0900030","1860","Connecticut","090","Hartford","0030","Hartford",52
"G0900050","1860","Connecticut","090","Litchfield","0050","Litchfield",31
"G0900070","1860","Connecticut","090","Middlesex","0070","Middlesex",29
"G0900090","1860","Connecticut","090","New Haven","0090","New Haven",41
"G0900110","1860","Connecticut","090","New London","0110","New London",29
"G0900130","1860","Connecticut","090","Tolland","0130","Tolland",22
"G0900150","1860","Connecticut","090","Windham","0150","Windham",24
"G1000010","1860","Delaware","100","Kent","0010","Kent",28
"G1000030","1860","Delaware","100","New Castle","0030","New Castle",71
"G1000050","1860","Delaware","100","Sussex","0050","Sussex",13
"G1200010","1860","Florida","120","Alachua","0010","Alachua",7
"G1200090","1860","Florida","120","Brevard","0090","Brevard",10
"G1200130","1860","Florida","120","Calhoun","0130","Calhoun",7
"G1200190","1860","Florida","120","Clay","0190","Clay",5
"G1200230","1860","Florida","120","Columbia","0230","Columbia",5
"G1200310","1860","Florida","120","Duval","0310","Duval",4
"G1200330","1860","Florida","120","Escambia","0330","Escambia",4
"G1200370","1860","Florida","120","Franklin","0370","Franklin",19
"G1200390","1860","Florida","120","Gadsden","0390","Gadsden",6
"G1200470","1860","Florida","120","Hamilton","0470","Hamilton",5
"G1200570","1860","Florida","120","Hillsborough","0570","Hillsborough",6
"G1200590","1860","Florida","120","Holmes","0590","Holmes",4
"G1200630","1860","Florida","120","Jackson","0630","Jackson",6
"G1200650","1860","Florida","120","Jefferson","0650","Jefferson",6
"G1200670","1860","Florida","120","Lafayette","0670","Lafayette",6
"G1200730","1860","Florida","120","Leon","0730","Leon",4
"G1200750","1860","Florida","120","Levy","0750","Levy",3
"G1200770","1860","Florida","120","Liberty","0770","Liberty",6
"G1200790","1860","Florida","120","Madison","0790","Madison",7
"G1200810","1860","Florida","120","Manatee","0810","Manatee",12
"G1200830","1860","Florida","120","Marion","0830","Marion",10
"G1200870","1860","Florida","120","Monroe","0870","Monroe",138
"G1200890","1860","Florida","120","Nassau","0890","Nassau",5
"G1200950","1860","Florida","120","Orange","0950","Orange",7
"G1201070","1860","Florida","120","Putnam","1070","Putnam",7
"G1201090","1860","Florida","120","St Johns","1090","St Johns",4
"G1201130","1860","Florida","120","Santa Rosa","1130","Santa Rosa",4
"G1201190","1860","Florida","120","Sumter","1190","Sumter",10
"G1201210","1860","Florida","120","Suwannee","1210","Suwannee",5
"G1201230","1860","Florida","120","Taylor","1230","Taylor",4
"G1201270","1860","Florida","120","Volusia","1270","Volusia",7
"G1201290","1860","Florida","120","Wakulla","1290","Wakulla",3
"G1201310","1860","Florida","120","Walton","1310","Walton",5
"G1201330","1860","Florida","120","Washington","1330","Washington",3
"G1300010","1860","Georgia","130","Appling","0010","Appling",1
"G1300070","1860","Georgia","130","Baker","0070","Baker",10
"G1300090","1860","Georgia","130","Baldwin","0090","Baldwin",7
"G1300110","1860","Georgia","130","Banks","0110","Banks",2
"G1300190","1860","Georgia","130","Berrien","0190","Berrien",2
"G1300210","1860","Georgia","130","Bibb","0210","Bibb",10
"G1300270","1860","Georgia","130","Brooks","0270","Brooks",6
"G1300290","1860","Georgia","130","Bryan","0290","Bryan",3
"G1300310","1860","Georgia","130","Bulloch","0310","Bulloch",2
"G1300330","1860","Georgia","130","Burke","0330","Burke",7
"G1300350","1860","Georgia","130","Butts","0350","Butts",8
"G1300370","1860","Georgia","130","Calhoun","0370","Calhoun",7
"G1300390","1860","Georgia","130","Camden","0390","Camden",5
"G1300395","1860","Georgia","130","Campbell","0395","Campbell",7
"G1300450","1860","Georgia","130","Carroll","0450","Carroll",6
"G1300470","1860","Georgia","130","Catoosa","0470","Catoosa",10
"G1300490","1860","Georgia","130","Charlton","0490","Charlton",1
"G1300510","1860","Georgia","130","Chatham","0510","Chatham",22
"G1300530","1860","Georgia","130","Chattahoochee","0530","Chattahoochee",8
"G1300550","1860","Georgia","130","Chattooga","0550","Chattooga",4
"G1300570","1860","Georgia","130","Cherokee","0570","Cherokee",8
"G1300590","1860","Georgia","130","Clarke","0590","Clarke",6
"G1300610","1860","Georgia","130","Clay","0610","Clay",6
"G1300630","1860","Georgia","130","Clayton","0630","Clayton",8
"G1300650","1860","Georgia","130","Clinch","0650","Clinch",2
"G1300670","1860","Georgia","130","Cobb","0670","Cobb",9
"G1300690","1860","Georgia","130","Coffee","0690","Coffee",1
"G1300710","1860","Georgia","130","Colquitt","0710","Colquitt",2
"G1300730","1860","Georgia","130","Columbia","0730","Columbia",7
"G1300770","1860","Georgia","130","Coweta","0770","Coweta",9
"G1300790","1860","Georgia","130","Crawford","0790","Crawford",7
"G1300830","1860","Georgia","130","Dade","0830","Dade",7
"G1300850","1860","Georgia","130","Dawson","0850","Dawson",4
"G1300870","1860","Georgia","130","Decatur","0870","Decatur",5
"G1300890","1860","Georgia","130","DeKalb","0890","De Kalb",6
"G1300930","1860","Georgia","130","Dooly","0930","Dooly",4
"G1300950","1860","Georgia","130","Dougherty","0950","Dougherty",16
"G1300990","1860","Georgia","130","Early","0990","Early",8
"G1301010","1860","Georgia","130","Echols","1010","Echols",4
"G1301030","1860","Georgia","130","Effingham","1030","Effingham",3
"G1301050","1860","Georgia","130","Elbert","1050","Elbert",7
"G1301110","1860","Georgia","130","Fannin","1110","Fannin",4
"G1301130","1860","Georgia","130","Fayette","1130","Fayette",6
"G1301150","1860","Georgia","130","Floyd","1150","Floyd",9
"G1301170","1860","Georgia","130","Forsyth","1170","Forsyth",6
"G1301190","1860","Georgia","130","Franklin","1190","Franklin",5
"G1301210","1860","Georgia","130","Fulton","1210","Fulton",8
"G1301230","1860","Georgia","130","Gilmer","1230","Gilmer",4
"G1301250","1860","Georgia","130","Glascock","1250","Glascock",5
"G1301270","1860","Georgia","130","Glynn","1270","Glynn",6
"G1301290","1860","Georgia","130","Gordon","1290","Gordon",11
"G1301330","1860","Georgia","130","Greene","1330","Greene",7
"G1301350","1860","Georgia","130","Gwinnett","1350","Gwinnett",5
"G1301370","1860","Georgia","130","Habersham","1370","Habersham",3
"G1301390","1860","Georgia","130","Hall","1390","Hall",4
"G1301410","1860","Georgia","130","Hancock","1410","Hancock",7
"G1301430","1860","Georgia","130","Haralson","1430","Haralson",4
"G1301450","1860","Georgia","130","Harris","1450","Harris",7
"G1301470","1860","Georgia","130","Hart","1470","Hart",5
"G1301490","1860","Georgia","130","Heard","1490","Heard",6
"G1301510","1860","Georgia","130","Henry","1510","Henry",7
"G1301530","1860","Georgia","130","Houston","1530","Houston",10
"G1301550","1860","Georgia","130","Irwin","1550","Irwin",1
"G1301570","1860","Georgia","130","Jackson","1570","Jackson",6
"G1301590","1860","Georgia","130","Jasper","1590","Jasper",6
"G1301630","1860","Georgia","130","Jefferson","1630","Jefferson",5
"G1301670","1860","Georgia","130","Johnson","1670","Johnson",3
"G1301690","1860","Georgia","130","Jones","1690","Jones",6
"G1301750","1860","Georgia","130","Laurens","1750","Laurens",5
"G1301770","1860","Georgia","130","Lee","1770","Lee",11
"G1301790","1860","Georgia","130","Liberty","1790","Liberty",2
"G1301810","1860","Georgia","130","Lincoln","1810","Lincoln",6
"G1301850","1860","Georgia","130","Lowndes","1850","Lowndes",4
"G1301870","1860","Georgia","130","Lumpkin","1870","Lumpkin",4
"G1301910","1860","Georgia","130","McIntosh","1910","Mcintosh",7
"G1301930","1860","Georgia","130","Macon","1930","Macon",9
"G1301950","1860","Georgia","130","Madison","1950","Madison",4
"G1301970","1860","Georgia","130","Marion","1970","Marion",8
"G1301990","1860","Georgia","130","Meriwether","1990","Meriwether",8
"G1302010","1860","Georgia","130","Miller","2010","Miller",5
"G1302015","1860","Georgia","130","Milton","2015","Milton",5
"G1302050","1860","Georgia","130","Mitchell","2050","Mitchell",7
"G1302070","1860","Georgia","130","Monroe","2070","Monroe",10
"G1302090","1860","Georgia","130","Montgomery","2090","Montgomery",1
"G1302110","1860","Georgia","130","Morgan","2110","Morgan",7
"G1302130","1860","Georgia","130","Murray","2130","Murray",10
"G1302150","1860","Georgia","130","Muscogee","2150","Muscogee",11
"G1302170","1860","Georgia","130","Newton","2170","Newton",7
"G1302210","1860","Georgia","130","Oglethorpe","2210","Oglethorpe",7
"G1302230","1860","Georgia","130","Paulding","2230","Paulding",7
"G1302270","1860","Georgia","130","Pickens","2270","Pickens",4
"G1302290","1860","Georgia","130","Pierce","2290","Pierce",2
"G1302310","1860","Georgia","130","Pike","2310","Pike",8
"G1302330","1860","Georgia","130","Polk","2330","Polk",11
"G1302350","1860","Georgia","130","Pulaski","2350","Pulaski",5
"G1302370","1860","Georgia","130","Putnam","2370","Putnam",7
"G1302390","1860","Georgia","130","Quitman","2390","Quitman",7
"G1302410","1860","Georgia","130","Rabun","2410","Rabun",2
"G1302430","1860","Georgia","130","Randolph","2430","Randolph",7
"G1302450","1860","Georgia","130","Richmond","2450","Richmond",10
"G1302490","1860","Georgia","130","Schley","2490","Schley",7
"G1302510","1860","Georgia","130","Screven","2510","Screven",4
"G1302550","1860","Georgia","130","Spalding","2550","Spalding",9
"G1302590","1860","Georgia","130","Stewart","2590","Stewart",9
"G1302610","1860","Georgia","130","Sumter","2610","Sumter",9
"G1302630","1860","Georgia","130","Talbot","2630","Talbot",8
"G1302650","1860","Georgia","130","Taliaferro","2650","Taliaferro",6
"G1302670","1860","Georgia","130","Tattnall","2670","Tattnall",1
"G1302690","1860","Georgia","130","Taylor","2690","Taylor",6
"G1302710","1860","Georgia","130","Telfair","2710","Telfair",2
"G1302730","1860","Georgia","130","Terrell","2730","Terrell",8
"G1302750","1860","Georgia","130","Thomas","2750","Thomas",7
"G1302810","1860","Georgia","130","Towns","2810","Towns",4
"G1302850","1860","Georgia","130","Troup","2850","Troup",8
"G1302890","1860","Georgia","130","Twiggs","2890","Twiggs",7
"G1302910","1860","Georgia","130","Union","2910","Union",3
"G1302930","1860","Georgia","130","Upson","2930","Upson",7
"G1302950","1860","Georgia","130","Walker","2950","Walker",8
"G1302970","1860","Georgia","130","Walton","2970","Walton",6
"G1302990","1860","Georgia","130","Ware","2990","Ware",2
"G1303010","1860","Georgia","130","Warren","3010","Warren",7
"G1303030","1860","Georgia","130","Washington","3030","Washington",6
"G1303050","1860","Georgia","130","Wayne","3050","Wayne",1
"G1303070","1860","Georgia","130","Webster","3070","Webster",7
"G1303110","1860","Georgia","130","White","3110","White",4
"G1303130","1860","Georgia","130","Whitfield","3130","Whitfield",10
"G1303150","1860","Georgia","130","Wilcox","3150","Wilcox",2
"G1303170","1860","Georgia","130","Wilkes","3170","Wilkes",5
"G1303190","1860","Georgia","130","Wilkinson","3190","Wilkinson",8
"G1303210","1860","Georgia","130","Worth","3210","Worth",4
"G1700010","1860","Illinois","170","Adams","0010","Adams",27
"G1700030","1860","Illinois","170","Alexander","0030","Alexander",9
"G1700050","1860","Illinois","170","Bond","0050","Bond",11
"G1700070","1860","Illinois","170","Boone","0070","Boone",19
"G1700090","1860","Illinois","170","Brown","0090","Brown",16
"G1700110","1860","Illinois","170","Bureau","0110","Bureau",24
"G1700130","1860","Illinois","170","Calhoun","0130","Calhoun",10
"G1700150","1860","Illinois","170","Carroll","0150","Carroll",15
"G1700170","1860","Illinois","170","Cass","0170","Cass",22
"G1700190","1860","Illinois","170","Champaign","0190","Champaign",20
"G1700210","1860","Illinois","170","Christian","0210","Christian",14
"G1700230","1860","Illinois","170","Clark","0230","Clark",13
"G1700250","1860","Illinois","170","Clay","0250","Clay",12
"G1700270","1860","Illinois","170","Clinton","0270","Clinton",20
"G1700290","1860","Illinois","170","Coles","0290","Coles",19
"G1700310","1860","Illinois","170","Cook","0310","Cook",30
"G1700330","1860","Illinois","170","Crawford","0330","Crawford",12
"G1700350","1860","Illinois","170","Cumberland","0350","Cumberland",14
"G1700370","1860","Illinois","170","DeKalb","0370","De Kalb",20
"G1700390","1860","Illinois","170","De Witt","0390","De Witt",22
"G1700410","1860","Illinois","170","Douglas","0410","Douglas",16
"G1700430","1860","Illinois","170","Du Page","0430","Du Page",25
"G1700450","1860","Illinois","170","Edgar","0450","Edgar",19
"G1700470","1860","Illinois","170","Edwards","0470","Edwards",11
"G1700490","1860","Illinois","170","Effingham","0490","Effingham",12
"G1700510","1860","Illinois","170","Fayette","0510","Fayette",9
"G1700530","1860","Illinois","170","Ford","0530","Ford",14
"G1700550","1860","Illinois","170","Franklin","0550","Franklin",8
"G1700570","1860","Illinois","170","Fulton","0570","Fulton",23
"G1700590","1860","Illinois","170","Gallatin","0590","Gallatin",12
"G1700610","1860","Illinois","170","Greene","0610","Greene",18
"G1700630","1860","Illinois","170","Grundy","0630","Grundy",18
"G1700650","1860","Illinois","170","Hamilton","0650","Hamilton",8
"G1700670","1860","Illinois","170","Hancock","0670","Hancock",21
"G1700690","1860","Illinois","170","Hardin","0690","Hardin",7
"G1700710","1860","Illinois","170","Henderson","0710","Henderson",18
"G1700730","1860","Illinois","170","Henry","0730","Henry",21
"G1700750","1860","Illinois","170","Iroquois","0750","Iroquois",14
"G1700770","1860","Illinois","170","Jackson","0770","Jackson",12
"G1700790","1860","Illinois","170","Jasper","0790","Jasper",11
"G1700810","1860","Illinois","170","Jefferson","0810","Jefferson",9
"G1700830","1860","Illinois","170","Jersey","0830","Jersey",22
"G1700850","1860","Illinois","170","Jo Daviess","0850","Jo Daviess",19
"G1700870","1860","Illinois","170","Johnson","0870","Johnson",7
"G1700890","1860","Illinois","170","Kane","0890","Kane",27
"G1700910","1860","Illinois","170","Kankakee","0910","Kankakee",20
"G1700930","1860","Illinois","170","Kendall","0930","Kendall",25
"G1700950","1860","Illinois","170","Knox","0950","Knox",21
"G1700970","1860","Illinois","170","Lake","0970","Lake",23
"G1700990","1860","Illinois","170","La Salle","0990","La Salle",30
"G1701010","1860","Illinois","170","Lawrence","1010","Lawrence",13
"G1701030","1860","Illinois","170","Lee","1030","Lee",21
"G1701050","1860","Illinois","170","Livingston","1050","Livingston",29
"G1701070","1860","Illinois","170","Logan","1070","Logan",20
"G1701090","1860","Illinois","170","McDonough","1090","Mcdonough",18
"G1701110","1860","Illinois","170","McHenry","1110","Mchenry",22
"G1701130","1860","Illinois","170","McLean","1130","Mclean",20
"G1701150","1860","Illinois","170","Macon","1150","Macon",26
"G1701170","1860","Illinois","170","Macoupin","1170","Macoupin",17
"G1701190","1860","Illinois","170","Madison","1190","Madison",23
"G1701210","1860","Illinois","170","Marion","1210","Marion",17
"G1701230","1860","Illinois","170","Marshall","1230","Marshall",27
"G1701250","1860","Illinois","170","Mason","1250","Mason",17
"G1701270","1860","Illinois","170","Massac","1270","Massac",8
"G1701290","1860","Illinois","170","Menard","1290","Menard",23
"G1701310","1860","Illinois","170","Mercer","1310","Mercer",19
"G1701330","1860","Illinois","170","Monroe","1330","Monroe",16
"G1701350","1860","Illinois","170","Montgomery","1350","Montgomery",16
"G1701370","1860","Illinois","170","Morgan","1370","Morgan",32
"G1701390","1860","Illinois","170","Moultrie","1390","Moultrie",18
"G1701410","1860","Illinois","170","Ogle","1410","Ogle",23
"G1701430","1860","Illinois","170","Peoria","1430","Peoria",33
"G1701450","1860","Illinois","170","Perry","1450","Perry",16
"G1701470","1860","Illinois","170","Piatt","1470","Piatt",20
"G1701490","1860","Illinois","170","Pike","1490","Pike",21
"G1701510","1860","Illinois","170","Pope","1510","Pope",6
"G1701530","1860","Illinois","170","Pulaski","1530","Pulaski",10
"G1701550","1860","Illinois","170","Putnam","1550","Putnam",27
"G1701570","1860","Illinois","170","Randolph","1570","Randolph",13
"G1701590","1860","Illinois","170","Richland","1590","Richland",15
"G1701610","1860","Illinois","170","Rock Island","1610","Rock Island",22
"G1701630","1860","Illinois","170","St Clair","1630","St Clair",34
"G1701650","1860","Illinois","170","Saline","1650","Saline",8
"G1701670","1860","Illinois","170","Sangamon","1670","Sangamon",31
"G1701690","1860","Illinois","170","Schuyler","1690","Schuyler",16
"G1701710","1860","Illinois","170","Scott","1710","Scott",23
"G1701730","1860","Illinois","170","Shelby","1730","Shelby",16
"G1701750","1860","Illinois","170","Stark","1750","Stark",20
"G1701770","1860","Illinois","170","Stephenson","1770","Stephenson",24
"G1701790","1860","Illinois","170","Tazewell","1790","Tazewell",22
"G1701810","1860","Illinois","170","Union","1810","Union",13
"G1701830","1860","Illinois","170","Vermilion","1830","Vermilion",18
"G1701850","1860","Illinois","170","Wabash","1850","Wabash",16
"G1701870","1860","Illinois","170","Warren","1870","Warren",24
"G1701890","1860","Illinois","170","Washington","1890","Washington",16
"G1701910","1860","Illinois","170","Wayne","1910","Wayne",10
"G1701930","1860","Illinois","170","White","1930","White",11
"G1701950","1860","Illinois","170","Whiteside","1950","Whiteside",19
"G1701970","1860","Illinois","170","Will","1970","Will",23
"G1701990","1860","Illinois","170","Williamson","1990","Williamson",9
"G1702010","1860","Illinois","170","Winnebago","2010","Winnebago",26
"G1702030","1860","Illinois","170","Woodford","2030","Woodford",22
"G1800010","1860","Indiana","180","Adams","0010","Adams",15
"G1800030","1860","Indiana","180","Allen","0030","Allen",21
"G1800050","1860","Indiana","180","Bartholomew","0050","Bartholomew",26
"G1800070","1860","Indiana","180","Benton","0070","Benton",26
"G1800090","1860","Indiana","180","Blackford","0090","Blackford",14
"G1800110","1860","Indiana","180","Boone","0110","Boone",22
"G1800130","1860","Indiana","180","Brown","0130","Brown",8
"G1800150","1860","Indiana","180","Carroll","0150","Carroll",25
"G1800170","1860","Indiana","180","Cass","0170","Cass",24
"G1800190","1860","Indiana","180","Clark","0190","Clark",24
"G1800210","1860","Indiana","180","Clay","0210","Clay",16
"G1800230","1860","Indiana","180","Clinton","0230","Clinton",23
"G1800250","1860","Indiana","180","Crawford","0250","Crawford",7
"G1800270","1860","Indiana","180","Daviess","0270","Daviess",13
"G1800290","1860","Indiana","180","Dearborn","0290","Dearborn",30
"G1800310","1860","Indiana","180","Decatur","0310","Decatur",35
"G1800330","1860","Indiana","180","DeKalb","0330","De Kalb",20
"G1800350","1860","Indiana","180","Delaware","0350","Delaware",25
"G1800370","1860","Indiana","180","Dubois","0370","Dubois",7
"G1800390","1860","Indiana","180","Elkhart","0390","Elkhart",28
"G1800410","1860","Indiana","180","Fayette","0410","Fayette",38
"G1800430","1860","Indiana","180","Floyd","0430","Floyd",25
"G1800450","1860","Indiana","180","Fountain","0450","Fountain",22
"G1800470","1860","Indiana","180","Franklin","0470","Franklin",20
