GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AE7001
"G1200110","1930","Florida","120","Broward","0110","Broward",137
"G1200130","1930","Florida","120","Calhoun","0130","Calhoun",24
"G1200150","1930","Florida","120","Charlotte","0150","Charlotte",113
"G1200170","1930","Florida","120","Citrus","0170","Citrus",47
"G1200190","1930","Florida","120","Clay","0190","Clay",21
"G1200210","1930","Florida","120","Collier","0210","Collier",106
"G1200230","1930","Florida","120","Columbia","0230","Columbia",15
"G1200250","1930","Florida","120","Dade","0250","Dade",239
"G1200270","1930","Florida","120","De Soto","0270","De Soto",205
"G1200290","1930","Florida","120","Dixie","0290","Dixie",17
"G1200310","1930","Florida","120","Duval","0310","Duval",169
"G1200330","1930","Florida","120","Escambia","0330","Escambia",61
"G1200350","1930","Florida","120","Flagler","0350","Flagler",69
"G1200370","1930","Florida","120","Franklin","0370","Franklin",14
"G1200390","1930","Florida","120","Gadsden","0390","Gadsden",32
"G1200410","1930","Florida","120","Gilchrist","0410","Gilchrist",20
"G1200430","1930","Florida","120","Glades","0430","Glades",77
"G1200450","1930","Florida","120","Gulf","0450","Gulf",43
"G1200470","1930","Florida","120","Hamilton","0470","Hamilton",14
"G1200490","1930","Florida","120","Hardee","0490","Hardee",132
"G1200510","1930","Florida","120","Hendry","0510","Hendry",67
"G1200530","1930","Florida","120","Hernando","0530","Hernando",131
"G1200550","1930","Florida","120","Highlands","0550","Highlands",216
"G1200570","1930","Florida","120","Hillsborough","0570","Hillsborough",171
"G1200590","1930","Florida","120","Holmes","0590","Holmes",25
"G1200610","1930","Florida","120","Indian River","0610","Indian River",137
"G1200630","1930","Florida","120","Jackson","0630","Jackson",22
"G1200650","1930","Florida","120","Jefferson","0650","Jefferson",26
"G1200670","1930","Florida","120","Lafayette","0670","Lafayette",16
"G1200690","1930","Florida","120","Lake","0690","Lake",252
"G1200710","1930","Florida","120","Lee","0710","Lee",345
"G1200730","1930","Florida","120","Leon","0730","Leon",23
"G1200750","1930","Florida","120","Levy","0750","Levy",29
"G1200770","1930","Florida","120","Liberty","0770","Liberty",13
"G1200790","1930","Florida","120","Madison","0790","Madison",18
"G1200810","1930","Florida","120","Manatee","0810","Manatee",312
"G1200830","1930","Florida","120","Marion","0830","Marion",58
"G1200850","1930","Florida","120","Martin","0850","Martin",179
"G1200870","1930","Florida","120","Monroe","0870","Monroe",156
"G1200890","1930","Florida","120","Nassau","0890","Nassau",21
"G1200910","1930","Florida","120","Okaloosa","0910","Okaloosa",27
"G1200930","1930","Florida","120","Okeechobee","0930","Okeechobee",27
"G1200950","1930","Florida","120","Orange","0950","Orange",284
"G1200970","1930","Florida","120","Osceola","0970","Osceola",50
"G1200990","1930","Florida","120","Palm Beach","0990","Palm Beach",182
"G1201010","1930","Florida","120","Pasco","1010","Pasco",135
"G1201030","1930","Florida","120","Pinellas","1030","Pinellas",506
"G1201050","1930","Florida","120","Polk","1050","Polk",234
"G1201070","1930","Florida","120","Putnam","1070","Putnam",115
"G1201090","1930","Florida","120","St Johns","1090","St Johns",164
"G1201110","1930","Florida","120","St Lucie","1110","St Lucie",406
"G1201130","1930","Florida","120","Santa Rosa","1130","Santa Rosa",37
"G1201150","1930","Florida","120","Sarasota","1150","Sarasota",435
"G1201170","1930","Florida","120","Seminole","1170","Seminole",333
"G1201190","1930","Florida","120","Sumter","1190","Sumter",50
"G1201210","1930","Florida","120","Suwannee","1210","Suwannee",17
"G1201230","1930","Florida","120","Taylor","1230","Taylor",21
"G1201250","1930","Florida","120","Union","1250","Union",35
"G1201270","1930","Florida","120","Volusia","1270","Volusia",194
"G1201290","1930","Florida","120","Wakulla","1290","Wakulla",16
"G1201310","1930","Florida","120","Walton","1310","Walton",21
"G1201330","1930","Florida","120","Washington","1330","Washington",31
"G1300010","1930","Georgia","130","Appling","0010","Appling",21
"G1300030","1930","Georgia","130","Atkinson","0030","Atkinson",15
"G1300050","1930","Georgia","130","Bacon","0050","Bacon",19
"G1300070","1930","Georgia","130","Baker","0070","Baker",20
"G1300090","1930","Georgia","130","Baldwin","0090","Baldwin",22
"G1300110","1930","Georgia","130","Banks","0110","Banks",26
"G1300130","1930","Georgia","130","Barrow","0130","Barrow",38
"G1300150","1930","Georgia","130","Bartow","0150","Bartow",37
"G1300170","1930","Georgia","130","Ben Hill","0170","Ben Hill",29
"G1300190","1930","Georgia","130","Berrien","0190","Berrien",23
"G1300210","1930","Georgia","130","Bibb","0210","Bibb",48
"G1300230","1930","Georgia","130","Bleckley","0230","Bleckley",25
"G1300250","1930","Georgia","130","Brantley","0250","Brantley",15
"G1300270","1930","Georgia","130","Brooks","0270","Brooks",24
"G1300290","1930","Georgia","130","Bryan","0290","Bryan",12
"G1300310","1930","Georgia","130","Bulloch","0310","Bulloch",29
"G1300330","1930","Georgia","130","Burke","0330","Burke",23
"G1300350","1930","Georgia","130","Butts","0350","Butts",25
"G1300370","1930","Georgia","130","Calhoun","0370","Calhoun",30
"G1300390","1930","Georgia","130","Camden","0390","Camden",11
"G1300395","1930","Georgia","130","Campbell","0395","Campbell",29
"G1300430","1930","Georgia","130","Candler","0430","Candler",26
"G1300450","1930","Georgia","130","Carroll","0450","Carroll",39
"G1300470","1930","Georgia","130","Catoosa","0470","Catoosa",37
"G1300490","1930","Georgia","130","Charlton","0490","Charlton",9
"G1300510","1930","Georgia","130","Chatham","0510","Chatham",66
"G1300530","1930","Georgia","130","Chattahoochee","0530","Chattahoochee",9
"G1300550","1930","Georgia","130","Chattooga","0550","Chattooga",26
"G1300570","1930","Georgia","130","Cherokee","0570","Cherokee",26
"G1300590","1930","Georgia","130","Clarke","0590","Clarke",60
"G1300610","1930","Georgia","130","Clay","0610","Clay",23
"G1300630","1930","Georgia","130","Clayton","0630","Clayton",59
"G1300650","1930","Georgia","130","Clinch","0650","Clinch",11
"G1300670","1930","Georgia","130","Cobb","0670","Cobb",52
"G1300690","1930","Georgia","130","Coffee","0690","Coffee",20
"G1300710","1930","Georgia","130","Colquitt","0710","Colquitt",39
"G1300730","1930","Georgia","130","Columbia","0730","Columbia",21
"G1300750","1930","Georgia","130","Cook","0750","Cook",27
"G1300770","1930","Georgia","130","Coweta","0770","Coweta",25
"G1300790","1930","Georgia","130","Crawford","0790","Crawford",18
"G1300810","1930","Georgia","130","Crisp","0810","Crisp",33
"G1300830","1930","Georgia","130","Dade","0830","Dade",25
"G1300850","1930","Georgia","130","Dawson","0850","Dawson",13
"G1300870","1930","Georgia","130","Decatur","0870","Decatur",20
"G1300890","1930","Georgia","130","DeKalb","0890","De Kalb",92
"G1300910","1930","Georgia","130","Dodge","0910","Dodge",26
"G1300930","1930","Georgia","130","Dooly","0930","Dooly",29
"G1300950","1930","Georgia","130","Dougherty","0950","Dougherty",60
"G1300970","1930","Georgia","130","Douglas","0970","Douglas",25
"G1300990","1930","Georgia","130","Early","0990","Early",26
"G1301010","1930","Georgia","130","Echols","1010","Echols",9
"G1301030","1930","Georgia","130","Effingham","1030","Effingham",16
"G1301050","1930","Georgia","130","Elbert","1050","Elbert",26
"G1301070","1930","Georgia","130","Emanuel","1070","Emanuel",26
"G1301090","1930","Georgia","130","Evans","1090","Evans",29
"G1301110","1930","Georgia","130","Fannin","1110","Fannin",17
"G1301130","1930","Georgia","130","Fayette","1130","Fayette",27
"G1301150","1930","Georgia","130","Floyd","1150","Floyd",30
"G1301170","1930","Georgia","130","Forsyth","1170","Forsyth",27
"G1301190","1930","Georgia","130","Franklin","1190","Franklin",34
"G1301210","1930","Georgia","130","Fulton","1210","Fulton",246
"G1301230","1930","Georgia","130","Gilmer","1230","Gilmer",14
"G1301250","1930","Georgia","130","Glascock","1250","Glascock",17
"G1301270","1930","Georgia","130","Glynn","1270","Glynn",30
"G1301290","1930","Georgia","130","Gordon","1290","Gordon",30
"G1301310","1930","Georgia","130","Grady","1310","Grady",25
"G1301330","1930","Georgia","130","Greene","1330","Greene",16
"G1301350","1930","Georgia","130","Gwinnett","1350","Gwinnett",29
"G1301370","1930","Georgia","130","Habersham","1370","Habersham",39
"G1301390","1930","Georgia","130","Hall","1390","Hall",25
"G1301410","1930","Georgia","130","Hancock","1410","Hancock",14
"G1301430","1930","Georgia","130","Haralson","1430","Haralson",24
"G1301450","1930","Georgia","130","Harris","1450","Harris",13
"G1301470","1930","Georgia","130","Hart","1470","Hart",33
"G1301490","1930","Georgia","130","Heard","1490","Heard",20
"G1301510","1930","Georgia","130","Henry","1510","Henry",26
"G1301530","1930","Georgia","130","Houston","1530","Houston",24
"G1301550","1930","Georgia","130","Irwin","1550","Irwin",27
"G1301570","1930","Georgia","130","Jackson","1570","Jackson",35
"G1301590","1930","Georgia","130","Jasper","1590","Jasper",18
"G1301610","1930","Georgia","130","Jeff Davis","1610","Jeff Davis",24
"G1301630","1930","Georgia","130","Jefferson","1630","Jefferson",19
"G1301650","1930","Georgia","130","Jenkins","1650","Jenkins",25
"G1301670","1930","Georgia","130","Johnson","1670","Johnson",23
"G1301690","1930","Georgia","130","Jones","1690","Jones",15
"G1301710","1930","Georgia","130","Lamar","1710","Lamar",35
"G1301730","1930","Georgia","130","Lanier","1730","Lanier",17
"G1301750","1930","Georgia","130","Laurens","1750","Laurens",24
"G1301770","1930","Georgia","130","Lee","1770","Lee",30
"G1301790","1930","Georgia","130","Liberty","1790","Liberty",15
"G1301810","1930","Georgia","130","Lincoln","1810","Lincoln",22
"G1301830","1930","Georgia","130","Long","1830","Long",14
"G1301850","1930","Georgia","130","Lowndes","1850","Lowndes",29
"G1301870","1930","Georgia","130","Lumpkin","1870","Lumpkin",12
"G1301890","1930","Georgia","130","McDuffie","1890","Mcduffie",17
"G1301910","1930","Georgia","130","McIntosh","1910","Mcintosh",15
"G1301930","1930","Georgia","130","Macon","1930","Macon",26
